what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1736039358320
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1736039358320
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1736039358320
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1736039358320
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1736039358320
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1736039358320
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1736039358320
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1736039358320
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1736039358320
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1736039358320
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1736039358320
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1736039358320
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1736039358320
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1736039358320
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1736039358320
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1736039358320
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1736039358320
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1736039358320
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1736039358320
os,sysinfo,,,"win32",1736039358336
arch,sysinfo,,,"x86",1736039358336
ws,sysinfo,,,"win32",1736039358336
locale,sysinfo,,,"vi_VN",1736039358336
processors,sysinfo,,,"8",1736039358336
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1736039358336
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1736039358336
java.specification.name,sysinfo,,,"Java Platform API Specification",1736039358336
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1736039358336
java.specification.version,sysinfo,,,"1.6",1736039358336
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1736039358336
java.version,sysinfo,,,"1.6.0_23",1736039358336
java.vm.info,sysinfo,,,"mixed mode",1736039358336
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1736039358336
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1736039358336
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1736039358336
java.vm.specification.version,sysinfo,,,"1.0",1736039358336
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1736039358336
java.vm.version,sysinfo,,,"19.0-b09",1736039358336
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1736039358412
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1736039359900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1736039381308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1736039383956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1736039386702
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1736039387335
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1736039387368
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1736039399988
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1736039400066
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1736039407197
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1736039408772
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1736039409050
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1736039418473
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1736039418661
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1736039418692
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1736039418692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1736039420268
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1736039421517
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1736039422292
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1736039422530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1736039424078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1736039424093
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1736039439861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1736039441634
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1736039450561
