what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118743065
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1745118746489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118752327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118754253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118755241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118794956
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118795645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1745118796713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1745118797451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1745118797698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1745118797862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1745118798051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1745118798248
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745118800229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118805865
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118830437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118833460
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745118834312
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating part org.eclipse.ui.navigator.ProjectExplorer",1745118834589
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating part org.eclipse.ui.navigator.ProjectExplorer",1745118834589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118836536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118846663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118847237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118850834
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118855540
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118855572
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1745118858463
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745118862843
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118867971
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118872828
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745118894150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118897163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118910977
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118912563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1745118916055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1745118917058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1745118917202
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118918470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1745118919262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1745118919607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1745118920376
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745118921516
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118922033
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118922065
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745118922081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118924036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118926251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118934654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118943652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118944225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118946390
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745118951749
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1745118959301
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745118961897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118963637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118964655
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1745118967574
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745118970844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118974129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118976414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118979918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118989288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745118992869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745119001739
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1745119004929
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745119022876
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1745119024258
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745119025078
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745119031367
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745119036298
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745119036314
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745119036330
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745119037795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1745119041848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1745119041989
