what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745110933558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111279365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111279418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111410619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111410671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111468814
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745111469541
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745111475263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111481107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111512814
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745111516849
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745111517053
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1745111520531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111522596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111534013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111534048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1745111537623
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745111540005
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1745111551611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1745111552730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1745111553163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1745111553273
